dept_id,store_id,date,forecast,actual,model_name
HOUSEHOLD_1,WI_1,2015-08-01,4024,4593.0,lightgbm
HOUSEHOLD_1,WI_1,2015-08-08,3914,4175.0,lightgbm
HOUSEHOLD_1,WI_1,2015-08-15,4142,4151.0,lightgbm
HOUSEHOLD_1,WI_1,2015-08-22,4135,4484.0,lightgbm
HOUSEHOLD_1,WI_1,2015-08-29,4486,4647.0,lightgbm
HOUSEHOLD_1,WI_1,2015-09-05,4212,3935.0,lightgbm
HOUSEHOLD_1,WI_1,2015-09-12,4158,3936.0,lightgbm
HOUSEHOLD_1,WI_1,2015-09-19,4228,3934.0,lightgbm
HOUSEHOLD_1,WI_1,2015-09-26,4539,4067.0,lightgbm
HOUSEHOLD_1,WI_1,2015-10-03,4391,4024.0,lightgbm
HOUSEHOLD_1,WI_1,2015-10-10,4107,3959.0,lightgbm
HOUSEHOLD_1,WI_1,2015-10-17,3710,3794.0,lightgbm
HOUSEHOLD_1,WI_1,2015-10-24,3952,3840.0,lightgbm
HOUSEHOLD_1,WI_1,2015-10-31,4211,4016.0,lightgbm
HOUSEHOLD_1,WI_1,2015-11-07,3911,4018.0,lightgbm
HOUSEHOLD_1,WI_1,2015-11-14,3948,4215.0,lightgbm
HOUSEHOLD_1,WI_1,2015-11-21,3777,3731.0,lightgbm
HOUSEHOLD_1,WI_1,2015-11-28,4060,4135.0,lightgbm
HOUSEHOLD_1,WI_1,2015-12-05,3999,3966.0,lightgbm
HOUSEHOLD_1,WI_1,2015-12-12,3927,3679.0,lightgbm
HOUSEHOLD_1,WI_1,2015-12-19,3539,3602.0,lightgbm
HOUSEHOLD_1,WI_1,2015-12-26,4006,4085.0,lightgbm
HOUSEHOLD_1,WI_1,2016-01-02,4080,4581.0,lightgbm
HOUSEHOLD_1,WI_1,2016-01-09,4220,3980.0,lightgbm
HOUSEHOLD_1,WI_1,2016-01-16,4097,3729.0,lightgbm
HOUSEHOLD_1,WI_1,2016-01-23,4149,3922.0,lightgbm
HOUSEHOLD_1,WI_1,2016-01-30,4819,4066.0,lightgbm
HOUSEHOLD_1,WI_2,2015-04-04,5712,5847.0,lightgbm
HOUSEHOLD_1,WI_2,2015-04-11,5019,5635.0,lightgbm
HOUSEHOLD_1,WI_2,2015-04-18,4558,4985.0,lightgbm
HOUSEHOLD_1,WI_2,2015-04-25,5225,5562.0,lightgbm
HOUSEHOLD_1,WI_2,2015-05-02,5770,5865.0,lightgbm
HOUSEHOLD_1,WI_2,2015-05-09,5012,5340.0,lightgbm
HOUSEHOLD_1,WI_2,2015-05-16,4860,5500.0,lightgbm
HOUSEHOLD_1,WI_2,2015-05-23,5311,5349.0,lightgbm
HOUSEHOLD_1,WI_2,2015-05-30,6581,7395.0,lightgbm
HOUSEHOLD_1,WI_2,2015-06-06,5396,5558.0,lightgbm
HOUSEHOLD_1,WI_2,2015-06-13,5760,5538.0,lightgbm
HOUSEHOLD_1,WI_2,2015-06-20,5627,5222.0,lightgbm
HOUSEHOLD_1,WI_2,2015-06-27,6052,7120.0,lightgbm
HOUSEHOLD_1,WI_2,2015-07-04,5907,5544.0,lightgbm
HOUSEHOLD_1,WI_2,2015-07-11,5656,6027.0,lightgbm
HOUSEHOLD_1,WI_2,2015-07-18,5391,6050.0,lightgbm
HOUSEHOLD_1,WI_2,2015-07-25,6548,6334.0,lightgbm
HOUSEHOLD_1,WI_2,2015-08-01,6295,7268.0,lightgbm
HOUSEHOLD_1,WI_2,2015-08-08,6019,5827.0,lightgbm
HOUSEHOLD_1,WI_2,2015-08-15,5819,5938.0,lightgbm
HOUSEHOLD_1,WI_2,2015-08-22,6525,6592.0,lightgbm
HOUSEHOLD_1,WI_2,2015-08-29,6698,8289.0,lightgbm
HOUSEHOLD_1,WI_2,2015-09-05,6164,6852.0,lightgbm
HOUSEHOLD_1,WI_2,2015-09-12,5832,6182.0,lightgbm
HOUSEHOLD_1,WI_2,2015-09-19,6282,6298.0,lightgbm
HOUSEHOLD_1,WI_2,2015-09-26,6954,7552.0,lightgbm
HOUSEHOLD_1,WI_2,2015-10-03,6816,7008.0,lightgbm
HOUSEHOLD_1,WI_2,2015-10-10,5920,5932.0,lightgbm
HOUSEHOLD_1,WI_2,2015-10-17,6236,5159.0,lightgbm
HOUSEHOLD_1,WI_2,2015-10-24,6505,6175.0,lightgbm
HOUSEHOLD_1,WI_2,2015-10-31,7151,6698.0,lightgbm
HOUSEHOLD_1,WI_2,2015-11-07,5893,5717.0,lightgbm
HOUSEHOLD_1,WI_2,2015-11-14,5518,5707.0,lightgbm
HOUSEHOLD_1,WI_2,2015-11-21,5473,5031.0,lightgbm
HOUSEHOLD_1,WI_2,2015-11-28,6504,6759.0,lightgbm
HOUSEHOLD_1,WI_2,2015-12-05,5715,5620.0,lightgbm
HOUSEHOLD_1,WI_2,2015-12-12,5507,5586.0,lightgbm
HOUSEHOLD_1,WI_2,2015-12-19,5070,4933.0,lightgbm
HOUSEHOLD_1,WI_2,2015-12-26,6354,6151.0,lightgbm
HOUSEHOLD_1,WI_2,2016-01-02,5827,5725.0,lightgbm
HOUSEHOLD_1,WI_2,2016-01-09,5727,5571.0,lightgbm
HOUSEHOLD_1,WI_2,2016-01-16,5582,5685.0,lightgbm
HOUSEHOLD_1,WI_2,2016-01-23,6642,6697.0,lightgbm
HOUSEHOLD_1,WI_2,2016-01-30,6839,9007.0,lightgbm
HOUSEHOLD_1,WI_3,2015-04-04,4026,3585.0,lightgbm
HOUSEHOLD_1,WI_3,2015-04-11,4020,4338.0,lightgbm
HOUSEHOLD_1,WI_3,2015-04-18,3498,4195.0,lightgbm
HOUSEHOLD_1,WI_3,2015-04-25,3767,3835.0,lightgbm
HOUSEHOLD_1,WI_3,2015-05-02,3474,4086.0,lightgbm
HOUSEHOLD_1,WI_3,2015-05-09,3655,3868.0,lightgbm
HOUSEHOLD_1,WI_3,2015-05-16,3716,4340.0,lightgbm
HOUSEHOLD_1,WI_3,2015-05-23,3750,4017.0,lightgbm
HOUSEHOLD_1,WI_3,2015-05-30,4473,5030.0,lightgbm
HOUSEHOLD_1,WI_3,2015-06-06,4056,3943.0,lightgbm
HOUSEHOLD_1,WI_3,2015-06-13,4202,4349.0,lightgbm
HOUSEHOLD_1,WI_3,2015-06-20,4161,4026.0,lightgbm
HOUSEHOLD_1,WI_3,2015-06-27,4585,4794.0,lightgbm
HOUSEHOLD_1,WI_3,2015-07-04,4004,3841.0,lightgbm
HOUSEHOLD_1,WI_3,2015-07-11,4227,4709.0,lightgbm
HOUSEHOLD_1,WI_3,2015-07-18,3895,4505.0,lightgbm
HOUSEHOLD_1,WI_3,2015-07-25,4568,4607.0,lightgbm
HOUSEHOLD_1,WI_3,2015-08-01,4328,4671.0,lightgbm
HOUSEHOLD_1,WI_3,2015-08-08,4635,4369.0,lightgbm
HOUSEHOLD_1,WI_3,2015-08-15,4504,4117.0,lightgbm
HOUSEHOLD_1,WI_3,2015-08-22,4187,3894.0,lightgbm
HOUSEHOLD_1,WI_3,2015-08-29,4598,4531.0,lightgbm
HOUSEHOLD_1,WI_3,2015-09-05,4416,4352.0,lightgbm
HOUSEHOLD_1,WI_3,2015-09-12,4090,4261.0,lightgbm
HOUSEHOLD_1,WI_3,2015-09-19,4174,4419.0,lightgbm
HOUSEHOLD_1,WI_3,2015-09-26,4472,4795.0,lightgbm
HOUSEHOLD_1,WI_3,2015-10-03,4613,4820.0,lightgbm
HOUSEHOLD_1,WI_3,2015-10-10,4084,4579.0,lightgbm
HOUSEHOLD_1,WI_3,2015-10-17,4337,4151.0,lightgbm
HOUSEHOLD_1,WI_3,2015-10-24,4191,4392.0,lightgbm
HOUSEHOLD_1,WI_3,2015-10-31,4596,4889.0,lightgbm
HOUSEHOLD_1,WI_3,2015-11-07,4255,4151.0,lightgbm
HOUSEHOLD_1,WI_3,2015-11-14,4024,4378.0,lightgbm
HOUSEHOLD_1,WI_3,2015-11-21,4124,4069.0,lightgbm
HOUSEHOLD_1,WI_3,2015-11-28,4424,4482.0,lightgbm
HOUSEHOLD_1,WI_3,2015-12-05,4023,4045.0,lightgbm
HOUSEHOLD_1,WI_3,2015-12-12,4056,4123.0,lightgbm
HOUSEHOLD_1,WI_3,2015-12-19,3766,3679.0,lightgbm
HOUSEHOLD_1,WI_3,2015-12-26,4279,4277.0,lightgbm
HOUSEHOLD_1,WI_3,2016-01-02,3986,4479.0,lightgbm
HOUSEHOLD_1,WI_3,2016-01-09,4377,4023.0,lightgbm
HOUSEHOLD_1,WI_3,2016-01-16,4058,3972.0,lightgbm
HOUSEHOLD_1,WI_3,2016-01-23,4123,4079.0,lightgbm
HOUSEHOLD_1,WI_3,2016-01-30,4636,5141.0,lightgbm
HOUSEHOLD_2,CA_1,2015-04-04,1492,1508.0,lightgbm
HOUSEHOLD_2,CA_1,2015-04-11,1456,1589.0,lightgbm
HOUSEHOLD_2,CA_1,2015-04-18,1467,1579.0,lightgbm
HOUSEHOLD_2,CA_1,2015-04-25,1530,1626.0,lightgbm
HOUSEHOLD_2,CA_1,2015-05-02,1522,1686.0,lightgbm
HOUSEHOLD_2,CA_1,2015-05-09,1472,1526.0,lightgbm
HOUSEHOLD_2,CA_1,2015-05-16,1513,1557.0,lightgbm
HOUSEHOLD_2,CA_1,2015-05-23,1621,1610.0,lightgbm
HOUSEHOLD_2,CA_1,2015-05-30,1632,1661.0,lightgbm
HOUSEHOLD_2,CA_1,2015-06-06,1573,1593.0,lightgbm
HOUSEHOLD_2,CA_1,2015-06-13,1628,1678.0,lightgbm
HOUSEHOLD_2,CA_1,2015-06-20,1618,1516.0,lightgbm
HOUSEHOLD_2,CA_1,2015-06-27,1581,1872.0,lightgbm
HOUSEHOLD_2,CA_1,2015-07-04,1537,1591.0,lightgbm
HOUSEHOLD_2,CA_1,2015-07-11,1591,1560.0,lightgbm
HOUSEHOLD_2,CA_1,2015-07-18,1531,1588.0,lightgbm
HOUSEHOLD_2,CA_1,2015-07-25,1638,1601.0,lightgbm
HOUSEHOLD_2,CA_1,2015-08-01,1609,1609.0,lightgbm
HOUSEHOLD_2,CA_1,2015-08-08,1585,1665.0,lightgbm
HOUSEHOLD_2,CA_1,2015-08-15,1568,1546.0,lightgbm
HOUSEHOLD_2,CA_1,2015-08-22,1592,1463.0,lightgbm
HOUSEHOLD_2,CA_1,2015-08-29,1578,1509.0,lightgbm
HOUSEHOLD_2,CA_1,2015-09-05,1571,1502.0,lightgbm
HOUSEHOLD_2,CA_1,2015-09-12,1547,1461.0,lightgbm
HOUSEHOLD_2,CA_1,2015-09-19,1484,1493.0,lightgbm
HOUSEHOLD_2,CA_1,2015-09-26,1484,1402.0,lightgbm
HOUSEHOLD_2,CA_1,2015-10-03,1532,1503.0,lightgbm
HOUSEHOLD_2,CA_1,2015-10-10,1472,1504.0,lightgbm
HOUSEHOLD_2,CA_1,2015-10-17,1462,1478.0,lightgbm
HOUSEHOLD_2,CA_1,2015-10-24,1433,1420.0,lightgbm
HOUSEHOLD_2,CA_1,2015-10-31,1454,1401.0,lightgbm
HOUSEHOLD_2,CA_1,2015-11-07,1411,1344.0,lightgbm
HOUSEHOLD_2,CA_1,2015-11-14,1391,1310.0,lightgbm
HOUSEHOLD_2,CA_1,2015-11-21,1367,1234.0,lightgbm
HOUSEHOLD_2,CA_1,2015-11-28,1382,1303.0,lightgbm
HOUSEHOLD_2,CA_1,2015-12-05,1417,1305.0,lightgbm
HOUSEHOLD_2,CA_1,2015-12-12,1390,1461.0,lightgbm
HOUSEHOLD_2,CA_1,2015-12-19,1284,1308.0,lightgbm
HOUSEHOLD_2,CA_1,2015-12-26,1271,1307.0,lightgbm
HOUSEHOLD_2,CA_1,2016-01-02,1289,1250.0,lightgbm
HOUSEHOLD_2,CA_1,2016-01-09,1295,1216.0,lightgbm
HOUSEHOLD_2,CA_1,2016-01-16,1371,1254.0,lightgbm
HOUSEHOLD_2,CA_1,2016-01-23,1445,1283.0,lightgbm
HOUSEHOLD_2,CA_1,2016-01-30,1424,1297.0,lightgbm
HOUSEHOLD_2,CA_2,2015-04-04,1991,2089.0,lightgbm
HOUSEHOLD_2,CA_2,2015-04-11,1920,1975.0,lightgbm
HOUSEHOLD_2,CA_2,2015-04-18,1903,1936.0,lightgbm
HOUSEHOLD_2,CA_2,2015-04-25,1922,2063.0,lightgbm
HOUSEHOLD_2,CA_2,2015-05-02,1952,1959.0,lightgbm
HOUSEHOLD_2,CA_2,2015-05-09,1910,1993.0,lightgbm
HOUSEHOLD_2,CA_2,2015-05-16,1854,2067.0,lightgbm
HOUSEHOLD_2,CA_2,2015-05-23,2017,1969.0,lightgbm
HOUSEHOLD_2,CA_2,2015-05-30,2047,1792.0,lightgbm
HOUSEHOLD_2,CA_2,2015-06-06,2006,1852.0,lightgbm
HOUSEHOLD_2,CA_2,2015-06-13,2010,2001.0,lightgbm
HOUSEHOLD_2,CA_2,2015-06-20,2022,2090.0,lightgbm
HOUSEHOLD_2,CA_2,2015-06-27,2018,2167.0,lightgbm
HOUSEHOLD_2,CA_2,2015-07-04,1923,1876.0,lightgbm
HOUSEHOLD_2,CA_2,2015-07-11,1940,2130.0,lightgbm
HOUSEHOLD_2,CA_2,2015-07-18,1829,2123.0,lightgbm
HOUSEHOLD_2,CA_2,2015-07-25,2009,2157.0,lightgbm
HOUSEHOLD_2,CA_2,2015-08-01,1994,2149.0,lightgbm
HOUSEHOLD_2,CA_2,2015-08-08,2005,2133.0,lightgbm
HOUSEHOLD_2,CA_2,2015-08-15,1983,2148.0,lightgbm
HOUSEHOLD_2,CA_2,2015-08-22,2133,2050.0,lightgbm
HOUSEHOLD_2,CA_2,2015-08-29,2092,2222.0,lightgbm
HOUSEHOLD_2,CA_2,2015-09-05,2043,2204.0,lightgbm
HOUSEHOLD_2,CA_2,2015-09-12,2002,1967.0,lightgbm
HOUSEHOLD_2,CA_2,2015-09-19,2061,2120.0,lightgbm
HOUSEHOLD_2,CA_2,2015-09-26,2049,2068.0,lightgbm
HOUSEHOLD_2,CA_2,2015-10-03,2077,2297.0,lightgbm
HOUSEHOLD_2,CA_2,2015-10-10,1979,2192.0,lightgbm
HOUSEHOLD_2,CA_2,2015-10-17,2094,2224.0,lightgbm
HOUSEHOLD_2,CA_2,2015-10-24,2066,2142.0,lightgbm
HOUSEHOLD_2,CA_2,2015-10-31,2118,2131.0,lightgbm
HOUSEHOLD_2,CA_2,2015-11-07,2084,2094.0,lightgbm
HOUSEHOLD_2,CA_2,2015-11-14,2136,1915.0,lightgbm
HOUSEHOLD_2,CA_2,2015-11-21,2035,1910.0,lightgbm
HOUSEHOLD_2,CA_2,2015-11-28,2032,1985.0,lightgbm
HOUSEHOLD_2,CA_2,2015-12-05,2021,1994.0,lightgbm
HOUSEHOLD_2,CA_2,2015-12-12,2024,2050.0,lightgbm
HOUSEHOLD_2,CA_2,2015-12-19,1891,1985.0,lightgbm
HOUSEHOLD_2,CA_2,2015-12-26,1866,2083.0,lightgbm
HOUSEHOLD_2,CA_2,2016-01-02,1954,2066.0,lightgbm
HOUSEHOLD_2,CA_2,2016-01-09,2034,1944.0,lightgbm
HOUSEHOLD_2,CA_2,2016-01-16,2060,2013.0,lightgbm
HOUSEHOLD_2,CA_2,2016-01-23,2104,1926.0,lightgbm
HOUSEHOLD_2,CA_2,2016-01-30,2131,1950.0,lightgbm
HOUSEHOLD_2,CA_3,2015-04-04,2257,2532.0,lightgbm
HOUSEHOLD_2,CA_3,2015-04-11,2170,2334.0,lightgbm
HOUSEHOLD_2,CA_3,2015-04-18,2121,2191.0,lightgbm
HOUSEHOLD_2,CA_3,2015-04-25,2152,2320.0,lightgbm
HOUSEHOLD_2,CA_3,2015-05-02,2181,2329.0,lightgbm
HOUSEHOLD_2,CA_3,2015-05-09,2160,2409.0,lightgbm
HOUSEHOLD_2,CA_3,2015-05-16,2161,2173.0,lightgbm
HOUSEHOLD_2,CA_3,2015-05-23,2407,2267.0,lightgbm
HOUSEHOLD_2,CA_3,2015-05-30,2510,2327.0,lightgbm
HOUSEHOLD_2,CA_3,2015-06-06,2495,2323.0,lightgbm
HOUSEHOLD_2,CA_3,2015-06-13,2345,2340.0,lightgbm
HOUSEHOLD_2,CA_3,2015-06-20,2343,2447.0,lightgbm
HOUSEHOLD_2,CA_3,2015-06-27,2434,2581.0,lightgbm
HOUSEHOLD_2,CA_3,2015-07-04,2437,2309.0,lightgbm
HOUSEHOLD_2,CA_3,2015-07-11,2366,2478.0,lightgbm
HOUSEHOLD_2,CA_3,2015-07-18,2307,2453.0,lightgbm
HOUSEHOLD_2,CA_3,2015-07-25,2394,2584.0,lightgbm
HOUSEHOLD_2,CA_3,2015-08-01,2413,2607.0,lightgbm
HOUSEHOLD_2,CA_3,2015-08-08,2397,2698.0,lightgbm
HOUSEHOLD_2,CA_3,2015-08-15,2395,2669.0,lightgbm
HOUSEHOLD_2,CA_3,2015-08-22,2700,2481.0,lightgbm
HOUSEHOLD_2,CA_3,2015-08-29,2579,2424.0,lightgbm
HOUSEHOLD_2,CA_3,2015-09-05,2577,2444.0,lightgbm
HOUSEHOLD_2,CA_3,2015-09-12,2528,2389.0,lightgbm
HOUSEHOLD_2,CA_3,2015-09-19,2447,2284.0,lightgbm
HOUSEHOLD_2,CA_3,2015-09-26,2525,2072.0,lightgbm
HOUSEHOLD_2,CA_3,2015-10-03,2504,2315.0,lightgbm
HOUSEHOLD_2,CA_3,2015-10-10,2399,2256.0,lightgbm
HOUSEHOLD_2,CA_3,2015-10-17,2213,2162.0,lightgbm
HOUSEHOLD_2,CA_3,2015-10-24,2186,2210.0,lightgbm
HOUSEHOLD_2,CA_3,2015-10-31,2240,2173.0,lightgbm
HOUSEHOLD_2,CA_3,2015-11-07,2206,2094.0,lightgbm
HOUSEHOLD_2,CA_3,2015-11-14,2119,1864.0,lightgbm
HOUSEHOLD_2,CA_3,2015-11-21,2146,1793.0,lightgbm
HOUSEHOLD_2,CA_3,2015-11-28,2141,1913.0,lightgbm
HOUSEHOLD_2,CA_3,2015-12-05,2087,1883.0,lightgbm
HOUSEHOLD_2,CA_3,2015-12-12,1991,1914.0,lightgbm
HOUSEHOLD_2,CA_3,2015-12-19,1887,1602.0,lightgbm
HOUSEHOLD_2,CA_3,2015-12-26,1884,1931.0,lightgbm
HOUSEHOLD_2,CA_3,2016-01-02,1967,1781.0,lightgbm
HOUSEHOLD_2,CA_3,2016-01-09,1877,1764.0,lightgbm
HOUSEHOLD_2,CA_3,2016-01-16,1898,1709.0,lightgbm
HOUSEHOLD_2,CA_3,2016-01-23,1975,1965.0,lightgbm
HOUSEHOLD_2,CA_3,2016-01-30,2024,1929.0,lightgbm
HOUSEHOLD_2,CA_4,2015-04-04,870,950.0,lightgbm
HOUSEHOLD_2,CA_4,2015-04-11,843,859.0,lightgbm
HOUSEHOLD_2,CA_4,2015-04-18,852,887.0,lightgbm
HOUSEHOLD_2,CA_4,2015-04-25,876,913.0,lightgbm
HOUSEHOLD_2,CA_4,2015-05-02,859,918.0,lightgbm
HOUSEHOLD_2,CA_4,2015-05-09,859,935.0,lightgbm
HOUSEHOLD_2,CA_4,2015-05-16,883,907.0,lightgbm
HOUSEHOLD_2,CA_4,2015-05-23,932,867.0,lightgbm
HOUSEHOLD_2,CA_4,2015-05-30,924,947.0,lightgbm
HOUSEHOLD_2,CA_4,2015-06-06,913,803.0,lightgbm
HOUSEHOLD_2,CA_4,2015-06-13,938,975.0,lightgbm
HOUSEHOLD_2,CA_4,2015-06-20,896,932.0,lightgbm
HOUSEHOLD_2,CA_4,2015-06-27,928,968.0,lightgbm
HOUSEHOLD_2,CA_4,2015-07-04,879,901.0,lightgbm
HOUSEHOLD_2,CA_4,2015-07-11,917,920.0,lightgbm
HOUSEHOLD_2,CA_4,2015-07-18,862,872.0,lightgbm
HOUSEHOLD_2,CA_4,2015-07-25,866,891.0,lightgbm
HOUSEHOLD_2,CA_4,2015-08-01,874,910.0,lightgbm
HOUSEHOLD_2,CA_4,2015-08-08,891,849.0,lightgbm
HOUSEHOLD_2,CA_4,2015-08-15,860,904.0,lightgbm
HOUSEHOLD_2,CA_4,2015-08-22,903,777.0,lightgbm
HOUSEHOLD_2,CA_4,2015-08-29,902,881.0,lightgbm
HOUSEHOLD_2,CA_4,2015-09-05,866,853.0,lightgbm
HOUSEHOLD_2,CA_4,2015-09-12,842,764.0,lightgbm
HOUSEHOLD_2,CA_4,2015-09-19,818,751.0,lightgbm
HOUSEHOLD_2,CA_4,2015-09-26,820,739.0,lightgbm
HOUSEHOLD_2,CA_4,2015-10-03,802,817.0,lightgbm
HOUSEHOLD_2,CA_4,2015-10-10,777,765.0,lightgbm
HOUSEHOLD_2,CA_4,2015-10-17,765,823.0,lightgbm
HOUSEHOLD_2,CA_4,2015-10-24,749,726.0,lightgbm
HOUSEHOLD_2,CA_4,2015-10-31,777,774.0,lightgbm
HOUSEHOLD_2,CA_4,2015-11-07,747,770.0,lightgbm
HOUSEHOLD_2,CA_4,2015-11-14,764,800.0,lightgbm
HOUSEHOLD_2,CA_4,2015-11-21,721,661.0,lightgbm
HOUSEHOLD_2,CA_4,2015-11-28,769,844.0,lightgbm
HOUSEHOLD_2,CA_4,2015-12-05,762,941.0,lightgbm
HOUSEHOLD_2,CA_4,2015-12-12,911,794.0,lightgbm
HOUSEHOLD_2,CA_4,2015-12-19,790,775.0,lightgbm
HOUSEHOLD_2,CA_4,2015-12-26,784,753.0,lightgbm
HOUSEHOLD_2,CA_4,2016-01-02,812,823.0,lightgbm
HOUSEHOLD_2,CA_4,2016-01-09,786,820.0,lightgbm
HOUSEHOLD_2,CA_4,2016-01-16,823,730.0,lightgbm
HOUSEHOLD_2,CA_4,2016-01-23,845,759.0,lightgbm
HOUSEHOLD_2,CA_4,2016-01-30,864,801.0,lightgbm
HOUSEHOLD_2,TX_1,2015-04-04,1107,1153.0,lightgbm
HOUSEHOLD_2,TX_1,2015-04-11,1094,1064.0,lightgbm
HOUSEHOLD_2,TX_1,2015-04-18,1059,1085.0,lightgbm
HOUSEHOLD_2,TX_1,2015-04-25,1087,989.0,lightgbm
HOUSEHOLD_2,TX_1,2015-05-02,1010,1126.0,lightgbm
HOUSEHOLD_2,TX_1,2015-05-09,977,1041.0,lightgbm
HOUSEHOLD_2,TX_1,2015-05-16,1034,1163.0,lightgbm
HOUSEHOLD_2,TX_1,2015-05-23,1067,1113.0,lightgbm
HOUSEHOLD_2,TX_1,2015-05-30,1187,1157.0,lightgbm
HOUSEHOLD_2,TX_1,2015-06-06,1152,1182.0,lightgbm
HOUSEHOLD_2,TX_1,2015-06-13,1176,1182.0,lightgbm
HOUSEHOLD_2,TX_1,2015-06-20,1162,1173.0,lightgbm
HOUSEHOLD_2,TX_1,2015-06-27,1214,1314.0,lightgbm
HOUSEHOLD_2,TX_1,2015-07-04,1168,1201.0,lightgbm
HOUSEHOLD_2,TX_1,2015-07-11,1229,1247.0,lightgbm
HOUSEHOLD_2,TX_1,2015-07-18,1166,1239.0,lightgbm
HOUSEHOLD_2,TX_1,2015-07-25,1210,1150.0,lightgbm
HOUSEHOLD_2,TX_1,2015-08-01,1210,1209.0,lightgbm
HOUSEHOLD_2,TX_1,2015-08-08,1227,1276.0,lightgbm
HOUSEHOLD_2,TX_1,2015-08-15,1220,1409.0,lightgbm
HOUSEHOLD_2,TX_1,2015-08-22,1334,1096.0,lightgbm
HOUSEHOLD_2,TX_1,2015-08-29,1316,1019.0,lightgbm
HOUSEHOLD_2,TX_1,2015-09-05,1296,1033.0,lightgbm
HOUSEHOLD_2,TX_1,2015-09-12,1258,1110.0,lightgbm
HOUSEHOLD_2,TX_1,2015-09-19,1115,1073.0,lightgbm
HOUSEHOLD_2,TX_1,2015-09-26,1111,1037.0,lightgbm
HOUSEHOLD_2,TX_1,2015-10-03,1084,980.0,lightgbm
HOUSEHOLD_2,TX_1,2015-10-10,1091,1023.0,lightgbm
HOUSEHOLD_2,TX_1,2015-10-17,1025,1161.0,lightgbm
HOUSEHOLD_2,TX_1,2015-10-24,1024,967.0,lightgbm
HOUSEHOLD_2,TX_1,2015-10-31,1024,1067.0,lightgbm
HOUSEHOLD_2,TX_1,2015-11-07,1002,1004.0,lightgbm
HOUSEHOLD_2,TX_1,2015-11-14,1071,962.0,lightgbm
HOUSEHOLD_2,TX_1,2015-11-21,1014,960.0,lightgbm
HOUSEHOLD_2,TX_1,2015-11-28,1021,973.0,lightgbm
HOUSEHOLD_2,TX_1,2015-12-05,1012,1016.0,lightgbm
HOUSEHOLD_2,TX_1,2015-12-12,1081,1016.0,lightgbm
HOUSEHOLD_2,TX_1,2015-12-19,987,989.0,lightgbm
HOUSEHOLD_2,TX_1,2015-12-26,953,971.0,lightgbm
HOUSEHOLD_2,TX_1,2016-01-02,982,1110.0,lightgbm
HOUSEHOLD_2,TX_1,2016-01-09,1075,1237.0,lightgbm
HOUSEHOLD_2,TX_1,2016-01-16,1162,1221.0,lightgbm
HOUSEHOLD_2,TX_1,2016-01-23,1154,1152.0,lightgbm
HOUSEHOLD_2,TX_1,2016-01-30,1166,1139.0,lightgbm
HOUSEHOLD_2,TX_2,2015-04-04,1435,1389.0,lightgbm
HOUSEHOLD_2,TX_2,2015-04-11,1349,1326.0,lightgbm
HOUSEHOLD_2,TX_2,2015-04-18,1370,1385.0,lightgbm
HOUSEHOLD_2,TX_2,2015-04-25,1348,1339.0,lightgbm
HOUSEHOLD_2,TX_2,2015-05-02,1294,1373.0,lightgbm
HOUSEHOLD_2,TX_2,2015-05-09,1308,1321.0,lightgbm
HOUSEHOLD_2,TX_2,2015-05-16,1291,1337.0,lightgbm
HOUSEHOLD_2,TX_2,2015-05-23,1393,1403.0,lightgbm
HOUSEHOLD_2,TX_2,2015-05-30,1414,1331.0,lightgbm
HOUSEHOLD_2,TX_2,2015-06-06,1406,1376.0,lightgbm
HOUSEHOLD_2,TX_2,2015-06-13,1442,1253.0,lightgbm
HOUSEHOLD_2,TX_2,2015-06-20,1416,1249.0,lightgbm
HOUSEHOLD_2,TX_2,2015-06-27,1284,1391.0,lightgbm
HOUSEHOLD_2,TX_2,2015-07-04,1264,1265.0,lightgbm
HOUSEHOLD_2,TX_2,2015-07-11,1317,1451.0,lightgbm
HOUSEHOLD_2,TX_2,2015-07-18,1245,1551.0,lightgbm
HOUSEHOLD_2,TX_2,2015-07-25,1430,1393.0,lightgbm
HOUSEHOLD_2,TX_2,2015-08-01,1399,1425.0,lightgbm
HOUSEHOLD_2,TX_2,2015-08-08,1381,1447.0,lightgbm
HOUSEHOLD_2,TX_2,2015-08-15,1365,1487.0,lightgbm
HOUSEHOLD_2,TX_2,2015-08-22,1420,1394.0,lightgbm
HOUSEHOLD_2,TX_2,2015-08-29,1390,1277.0,lightgbm
HOUSEHOLD_2,TX_2,2015-09-05,1363,1305.0,lightgbm
HOUSEHOLD_2,TX_2,2015-09-12,1343,1199.0,lightgbm
HOUSEHOLD_2,TX_2,2015-09-19,1264,1245.0,lightgbm
HOUSEHOLD_2,TX_2,2015-09-26,1256,1225.0,lightgbm
HOUSEHOLD_2,TX_2,2015-10-03,1281,1220.0,lightgbm
HOUSEHOLD_2,TX_2,2015-10-10,1269,1279.0,lightgbm
HOUSEHOLD_2,TX_2,2015-10-17,1297,1270.0,lightgbm
HOUSEHOLD_2,TX_2,2015-10-24,1268,1191.0,lightgbm
HOUSEHOLD_2,TX_2,2015-10-31,1287,1161.0,lightgbm
HOUSEHOLD_2,TX_2,2015-11-07,1224,1126.0,lightgbm
HOUSEHOLD_2,TX_2,2015-11-14,1173,1195.0,lightgbm
HOUSEHOLD_2,TX_2,2015-11-21,1186,1146.0,lightgbm
HOUSEHOLD_2,TX_2,2015-11-28,1196,1123.0,lightgbm
